ABN,Name,30/06/2002,30/09/2002,31/12/2002,31/03/2003,30/06/2003,30/09/2003,31/12/2003,31/03/2004,30/04/2004,31/05/2004,30/06/2004,31/07/2004,31/08/2004,30/09/2004,31/10/2004,30/11/2004,31/12/2004,31/01/2005,28/02/2005,31/03/2005,30/04/2005,31/05/2005,30/06/2005,31/07/2005,31/08/2005,30/09/2005,31/10/2005,30/11/2005,31/12/2005,31/01/2006,28/02/2006,31/03/2006,30/04/2006,31/05/2006,30/06/2006,31/07/2006,31/08/2006,30/09/2006,31/10/2006,30/11/2006,31/12/2006,31/01/2007,28/02/2007,31/03/2007,30/04/2007,31/05/2007,30/06/2007,31/07/2007,31/08/2007,30/09/2007,31/10/2007,30/11/2007,31/12/2007,31/01/2008,29/02/2008,31/03/2008,30/04/2008,31/05/2008,30/06/2008,31/07/2008,31/08/2008,30/09/2008,31/10/2008,30/11/2008,31/12/2008,31/01/2009,28/02/2009,31/03/2009,30/04/2009,31/05/2009,30/06/2009,31/07/2009,31/08/2009,30/09/2009,31/10/2009,30/11/2009,31/12/2009,31/01/2010,28/02/2010,31/03/2010,30/04/2010,31/05/2010,30/06/2010,31/07/2010,31/08/2010,30/09/2010,31/10/2010,30/11/2010,31/12/2010,31/01/2011,28/02/2011,31/03/2011,30/04/2011,31/05/2011,30/06/2011,31/07/2011,31/08/2011,30/09/2011,31/10/2011,30/11/2011,31/12/2011,31/01/2012,29/02/2012,31/03/2012,30/04/2012,31/05/2012,30/06/2012,31/07/2012,31/08/2012,30/09/2012,31/10/2012,30/11/2012,31/12/2012,31/01/2013,28/02/2013,31/03/2013,30/04/2013,31/05/2013,30/06/2013,31/07/2013,31/08/2013,30/09/2013,31/10/2013,30/11/2013,31/12/2013,31/01/2014,28/02/2014,31/03/2014,30/04/2014,31/05/2014,30/06/2014,31/07/2014,31/08/2014,30/09/2014,31/10/2014,30/11/2014,31/12/2014,31/01/2015,28/02/2015,31/03/2015,30/04/2015,31/05/2015,30/06/2015,31/07/2015,31/08/2015,30/09/2015,31/10/2015,30/11/2015,31/12/2015,31/01/2016,29/02/2016,31/03/2016,30/04/2016,31/05/2016,30/06/2016,31/07/2016,31/08/2016,30/09/2016,31/10/2016,30/11/2016,31/12/2016,31/01/2017,28/02/2017,31/03/2017,30/04/2017,31/05/2017,30/06/2017,31/07/2017,31/08/2017,30/09/2017,31/10/2017,30/11/2017,31/12/2017,31/01/2018,28/02/2018,31/03/2018,30/04/2018,31/05/2018,30/06/2018,31/07/2018,31/08/2018,30/09/2018,31/10/2018,30/11/2018,31/12/2018,31/01/2019,28/02/2019,31/03/2019,30/04/2019,31/05/2019,30/06/2019,31/07/2019,31/08/2019,30/09/2019,31/10/2019,30/11/2019,31/12/2019,31/01/2020,29/02/2020,31/03/2020,30/04/2020,31/05/2020,30/06/2020,31/07/2020,31/08/2020,30/09/2020,31/10/2020,30/11/2020,31/12/2020,31/01/2021,28/02/2021,31/03/2021,30/04/2021,31/05/2021,30/06/2021,31/07/2021,31/08/2021,30/09/2021,31/10/2021,30/11/2021,31/12/2021,31/01/2022,28/02/2022,31/03/2022,30/04/2022,31/05/2022,30/06/2022,31/07/2022,31/08/2022,30/09/2022,31/10/2022,30/11/2022,31/12/2022,31/01/2023,28/02/2023,31/03/2023,30/04/2023,31/05/2023,30/06/2023,31/07/2023,31/08/2023,30/09/2023,31/10/2023,30/11/2023,31/12/2023,31/01/2024,29/02/2024,31/03/2024,30/04/2024,31/05/2024,30/06/2024,31/07/2024,31/08/2024,30/09/2024,31/10/2024,30/11/2024,31/12/2024,31/01/2025
44087650959,Credit Union Australia Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10716.1,10919.1,11091.3,11050.5,11203.7,11148.8,11126.2,11280.9,11283.5,11382.4,11400.6,11453.4,11578.3,11750.1,11718.8,11652.7,11785.4,11728.2,11735.2,11716.1,11611.3,11692.3,11611.3,11513.3,11518.2,11484.8,11457.6,11496.8,11586.6,11658.5,11832.1,11854.9,11905,12054.7,12163.6,12251.2,12476.3,12510.5,12497.4,12568.5,12660.9,12786.7,12749.3,12591.6,12561.1,12652.5,12938.1,13243.4,13606.2,13685.9,14025,13972.5,13991.4,14135.9,14247.1,14288.3,14297.6,14261.8,14153.8,14006,14067.6,14076.4,14403,14585.6,14836.7,14787.7,14765.1,14825.3,14729.1,14817.2,14742.5
44087651769,Victoria Teachers Limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1437.5,1443.5,1484.1,1514.3,1530.5,1540.2,1567.7,1568.9,1565.4,1576.9,1588.6,1596.7,1612.9,1598.4,1613.7,1616.4,1624.2,1647,1637,1666.4,1667.5,1689.6,1685.4,1692.1,1692,1720.5,1729.9,1744,1772.4,1767,1757.4,1765.4,1776.3,1792.5,1799.9,1820.3,1821.6,1842.1,1843.8,1833.1,1851.2,1841,1860.5,1870.4,1872.4,1890.5,1879.5,1876.7,1895,1911.8,1922.7,1956.5,1968.4,2003.5,2010.3,2017,2023.9,2041.3,2039.5,2044.1,2072.3,2076.4,2097.2,2103.9,2115.3,2165.4,2181.6,2185,2194.1,2221.5,2228.6,2233,2256.5,2254.8,2274,2280.7,2280.3,2300.9,2326.1,2329.1,2338,2347.4,2363,2344.4,4650.1,4627.1,4738,4775.7,2389.7,2419.6,2424.5,2453.9,2454.2,2491.5,2475.4,2484.6,2481.5,2537.8,2559.6,2572.6,2629.6,2665.9,2703.6,2739.7,2727.2,2766.1,2763.4,2770.5,2785.7,2792.9,2787.2,2822,2843.4,2848.9,2886.4,2906.5,2904.1,2942.2,2935.9,2963.9,2986.5,2999.5,2989.7,3010.5,3008.5,3009.7,3022.3,3041.5,3062.6,3054,3031.5,3031.8,3046.2,3089,3068.1,3088.7,3098.1,3126.3,3149.4,3137.6,3154.7,3176.5,3173.7,3163,3152.4,3136.9,3146.4,3145.4,3150.9,3149.8,3152.8,3183.1,3182.7,3209.4,3207.4
44093488629,Bank of Sydney Ltd,108.4,133.8,179.2,181.4,214,262.3,310.2,325.9,329.2,337,349.4,347,362.9,369.8,373.9,376.7,391.2,398,400.2,411.6,423,423.9,429,438.1,443.6,449.1,455.8,470.4,482.8,494.9,500.9,515.5,526.5,530.5,528.2,542.2,537.7,557.3,565.9,567,579,590.1,602.4,603.1,613.4,630,642.1,647,656.3,667.8,670.1,671.6,681.2,694.8,696.4,690.8,686.4,696.9,711.4,702.1,708.8,727.4,696.7,691.2,701.4,700.4,717.4,686.7,713.2,723.2,699.1,708.7,699.1,710,713.4,718.1,717.8,708,709.7,717.5,729.1,725.6,738.9,765.4,766.2,780.4,794.6,793.8,810.3,814.2,843.3,857.4,873.4,829.5,823.4,824.7,828.4,866.5,875.4,886.1,880.6,868.5,859.2,839.9,852.2,842.8,850.2,833,843.7,839.7,830.3,822.9,875.1,864.5,887,872.6,853.5,844.5,842.2,831.5,849.8,864.5,880.6,898.8,906,916.3,946.3,948.6,951.3,981.7,982.5,1004.2,1015.2,1029.7,1044.4,1063.6,1081.5,1107.6,1132.2,1167.5,1184.9,1197.9,1174.8,1206.7,1217.9,1218.9,1229.5,1232.9,1245.6,1250,1246.3,1247.3,1252.8,1273.4,1300.4,1313.6,1340,1341.2,1354.7,1397.8,1434.5,1418.4,1464.7,1482,1494.4,1522.8,1539.8,1555.5,1571.1,1584.8,1618.7,1622.6,1676.8,1695,1661.4,1706.2,1692.3,1735.1,1725.9,1792.6,1823.8,1877.1,1922.4,1887,1891.9,1908.8,1944.9,4079.1,4206,4071.4,3920.7,2084.7,2225.1,2176.5,2123,2314.7,2372.3,2369.5,2433.3,2433.9,2374.6,2354.8,2292.7,2278.2,2227.3,2286,2195.9,2136.2,2141,2153.2,2105.5,2026.5,1992,1920.2,1875,1931.4,2002.4,2022.8,2006.1,2009.9,1984,1922,1956.5,1953.1,1946.9,2007.8,1994.5,1979.3,2011.9,2010.8,2009.2,1972.6,2006.5,2008.5,1987.5,2006.5,2049.7,2081.1,2086.7,2222.7,2240.3,2215.3,2300.5,2414,2479.2,2457.1,2487.2,2559.1,2682,2832.4,2916.2,2984.7,3005.5,3019.2,2991,3061.3,2953.7,3005.7
46008583542,Macquarie Bank Limited,7460.1,7993.7,7620.2,6500.5,7067.7,6159.4,6503.2,6171.8,6561.1,6426.6,6306.9,7101.1,7282.1,7419.4,7831.6,7552.1,7569.7,8025.3,7798.8,7719.3,7662.4,8560.1,8085.6,8021.7,8495.6,8588,9092.8,9599.3,9119.3,9140.2,9446.3,9103.3,10390,10895.5,10628.1,10052.2,11327.6,11084.6,11643.3,11712.6,12215.7,12538.5,12435.5,12886.3,12519.6,12536.2,13730.2,14449.8,14672.2,19161.8,20690.6,20972.2,21082.8,22381.2,22734.3,22196.1,22179,23363.4,23985.5,24830.8,25295,24334.2,25546.9,25000.9,24460.7,24654.9,24177.9,21569.9,20715.1,20770.7,20447.5,19833.7,19656.9,19414.7,19726.6,19350.4,19578,19600.6,19357.1,20083.9,20338.3,21193.5,20791.3,29904.4,29742.4,29929.3,31122.6,30836.1,31087.8,31127.8,31546.5,31396.3,32471.3,32017.3,32019.2,33351,33466.7,33625.1,33744.7,33858,34351.7,34215.8,33453.4,33791.3,34681.5,35048.9,35577.2,35328.1,35339.4,35093.5,35649.8,35146.4,35304,35568.5,35800.7,35951.2,38097.2,37225.6,37727.9,38179,38072.3,38818.3,38729.8,39024.3,38276.4,38371.2,38577.9,38180.6,39941.9,40227.2,39924.8,40146.9,40321.4,40103.8,39629.1,38725.7,39326.3,38774.8,38999.9,40339.2,40631.3,41354.8,40704.2,42062.7,41742.7,42978.9,41887.5,42755.2,42312.8,42407.3,42509.2,43033.1,43797.4,43883.2,44636.8,45233.9,45269,45991.1,45475.4,46194.5,47382.4,47592,47198.6,47754,48296.3,48859.9,49332.2,49298.7,48202,48303.8,48289.8,48016.4,47884.1,47269,46617.5,47347.4,47912.7,48388.4,48622.8,50189.1,50414.7,51542.8,52118.7,52710.9,52872.1,53335,53824.1,115895.1,116779.8,115292.1,118022.1,61561.7,63099.3,63481.5,64436.2,64132,64789.9,65537.6,66548.2,70144.6,72010.4,73915.7,74907.6,78674.2,79644.2,80169.4,83090.2,81264.2,81531,83757.8,85083.8,86766.4,86970.7,87627.2,88181.1,90839.6,93238,94525.3,96623.2,97786.3,98110.6,98594.4,100020.6,101783,104927.9,108483.9,112350.8,117431.8,120263.2,125503.5,129944.2,132830.7,132866.9,134167.2,134976.3,136726.5,137364.7,137190.8,135945,137957,137237.6,137890.4,138945.6,140779.6,143712.6,146362.3,147557.8,151078.7,152266.8,153304.2,153642.5,158599,157385.9,160548.6,163920.1,166598.4,171006.1,173812.1
46156153829,Intesa Sanpaolo SPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,50,50,75,75,75,60,60,75,190,190,190,300,350,350,250,150,150,200,200,200,200,150,150,0,0,0,0,0
46601105373,DBS Bank Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,13.2,275.5,337.4,419.2,310.9,302.6,372.6,438.2,356.3,633.3,626.4,841.8,1174.9,1503.3,1797.3,1612.2,1670.4,1913.6,1881.3,2089.4,2133.3,2020.1,2028,2123.5,2149.8,2272.9,2489.9,2388.5,2521.7,2697.9,2775.8,2553.4,2533.8,2502.3,2673.4,2687.5,2780.3,2439.4,2750.3,2745.3,2891.4,3031.8,3259.5,3749.8,3771.6,3700.9,3575.3,272.8,278,278.7,281.4,256.4,282.6,223.8,278.3,456.1,1209.3,1022.7,795.9,580.9,554.9,374.5,396.4,470.7,478.1,445.4,448.3,406.9,421.5,417.6,423.3,420.2,432.9,501,722.2,660.1,696.6,736.1,716.9,702.4,702.4,712.6,700,720.8,622.3,640.6,831.4,1219.8,1574.5,1625.7,1553.8,1080.4,718.3,781.4,916.1,1104.6,1701.4,1658.7,1523.8,1555.5,1712.3,2076.3,1778.6,1799,1869.1,2160.6,2191.4,2214.4,2311.7,2429.7,2749.6,2769.7,2690.5,2846.8
47087650093,Gateway Bank Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,728.9,729.1,739.9,742.9,734.8,745.8,752.5,758.3,773.4,793.8,802.1,819.5,1656.2,1656.2,1685.7,1698.8,852.3,842.5,851.5,840.8,824,826.8,820.2,812.2,794.7,789.9,793.3,787.9,794.3,790.7,793.9,785.8,784.3,776.4,767.3,761.4,755.3,761.8,783.5,793.6,804.5,811.2,807.8,838.2,855.8,891.6,919.2,969.3,997.6,1008,1001.8,1044.8,1025.1,1026.2,1046.9,1064.9,1058.5,1052,1014.8,1039.7,1026.5,1037.3,1047.8,1040.8,1053.8,1093.5,1085.7,1065.5,1051.8,1082.7,1063,1068.7,1102,1142.5,1174.9,1178.9,1179.4,1156.9,1134.3,1161.6,1135.4,1100.7,1110.8
47088129613,UBS AG,,,,,,,,1619.5,1172.8,1114.1,1506.4,1185.1,876,1213.1,1306.2,1582.8,1344.1,2060.9,1371,1190.5,1625.1,1752.1,2361.8,2010.6,1649.5,1932.5,1508.9,1522.5,1477.8,1939.4,1553.8,2966.2,1886.8,1288,2904.1,2532.4,2046.8,4255.8,2365.2,3243.4,3007.5,2984,2868,2091,1900.4,3980.3,4792.9,3394,4460.7,4538,4079.2,4647.1,3530.7,3700.2,4469.4,2944.6,3063.2,2688.1,2910.3,3127.9,3278.6,4768.5,4945.5,4667.7,3417.8,4285.2,4492.4,3554.5,4003.9,3719.5,3297,3444.5,4067.9,3909.3,3488.6,3321.3,2953.3,3071.6,2687.5,2620,3422.8,2851.5,3137,2262,3263.7,2109.5,2320.6,3121.7,2280.1,2230.1,2051.3,2866.3,2731.5,2829,3377,3579.8,3005.9,2800.1,2869.3,3078.3,2382.5,2828.1,3017.7,3119.4,3451.8,2843.2,3441.9,3235.6,3103.7,3524.3,2903.7,3052.8,2507.1,2530.1,2780.8,2432.2,2225.4,2192.8,2588.9,2596.5,2671.8,2868.8,2750.6,2552.2,2641.4,3566.1,3365.9,3966.6,3208.4,3660.8,2793.7,3271.2,3080,3043.1,3272.2,3429.3,3790.5,3499.7,3355.7,3856.3,3699.5,3655.8,3413.5,3763.5,3561.6,4205.5,4397.8,4414.6,4181.8,3682.5,4069.6,4226.5,4485.8,4578.7,4473.3,4232.1,3922.3,3521.3,3443,3579.5,3408.6,3350,3885.5,3656.4,3956.9,4021.8,4204.5,3772.7,3546.8,3634.1,3832.1,3773,3660.6,4065.4,3583.8,3854.6,3836.2,3853.8,4254.6,4428.9,4257.9,4143,3858.5,3466.6,3510,3466,3328.6,4345.1,4340.4,4337.4,4347.6,1408.3,1395.2,1421.5,1982.7,2090.3,1952.8,2254,2322.2,3467.6,2263.2,1949,1948.5,1968.9,1921.4,1676.5,1594.8,1695.1,1860.6,2107.1,2200.2,1842,1810,1867.7,2125,2847.1,2877.1,3492.6,3711,3953.7,3806.8,3397.3,3115.6,2978.8,3116.1,3195.4,3324.1,2859.4,3206.9,2976.9,2880.9,3157,3462.7,3168.1,3378.4,3452.8,3448,3449.4,3639,3266.7,3257.5,2976.8,2572.1,2622.3,2716.1,2625.7,2555.4,2513.4,2157,5419.5,5200.9,4907.9,4487.6,5519.6,5076.9,4947.9,5236.3,5293.7
48006434162,HSBC Bank Australia Limited,4291.5,5044.6,6083.4,6034.1,6577.2,7361.9,7272.7,7527.2,7527.5,7642.8,8284.2,8418.6,8288.6,8535.7,9114.2,9378.7,9428.6,9566.5,9756.6,9327.7,9584.1,9548.1,9777.6,10042.4,10236.9,10504.3,11136.8,11693.5,11525,11947.4,12112.4,12016.8,12372.2,12195.5,11785.5,11679.8,11658.8,11771.5,11881.4,12017.5,11993.5,10964.7,11147.7,11167,10574.7,10602.2,11083.9,12030.8,11965.4,12567.7,12258.1,12500.7,12938.7,12763,12028.7,11872.3,12057,11979.6,12388.5,11623,11872,11663.3,11200.7,11164.8,11212.7,11011.5,10731.3,10965.6,10995.1,10443.7,10826.2,10130.2,10107.4,10149.3,10184.8,11367.4,11242.1,10752.2,11751.4,11366.1,11401.8,12091.9,12476,12157.9,12222.5,12145.9,12246,12667.8,13397,13643.1,14502.4,13765.2,13848.3,13730.5,14044.2,13666.4,14101.4,14077.5,13814.7,14003,14691.5,14006,14035.1,13997.4,14240.7,14619.2,14880.5,15537.2,15354,15091.6,14486.4,14931.6,14702.2,14753.1,15133.3,14936.2,14749.3,14557.1,14464,14457.7,14357.2,14529.6,14725.2,14883.1,15326.4,14991.3,14909.4,15040.3,15331.7,14825.7,15513.9,15350.8,15769.1,16269.2,16003.1,16647.7,16510.5,16984.7,17218.7,18149.8,17221.1,16684.8,16597.2,16310.9,16692.3,17004.7,17162.6,16804.5,16853.3,16644.5,16834,16757.8,16797.5,17260.4,17501,17071.8,17192.7,16803.7,16428.7,16739.1,17201.4,17402.2,17183.4,17052.9,16924.1,16868.7,17426.5,18024.2,17791.1,18911.5,18605.6,18106.6,18279.6,19227.7,18853.7,18880.3,19079,19353.3,19971,19537,20293.2,20300.4,20279.2,21866.1,21807.9,21798.2,23083.6,46883.5,47665.8,47785.3,48544,24071.7,24970.8,24861.1,24492.7,24822.7,24991.7,25058.1,25631.2,26865.2,27459.3,27512.8,26700.7,27446.4,27501.7,27759.9,27718,27778.4,27737.9,27770,28163.6,27443.8,25976.6,27162.4,27805.9,27686.4,28320.7,29533,28338.5,30186.3,29868.1,30977.7,31179.3,30946.3,30165.5,30682.6,32152.4,32168.4,31643.2,31727.5,31800.4,32811.2,32161.7,32874.3,32207.1,34594.6,33326,33449.8,32214.3,32028,34540.7,33083.2,34263.1,36297.5,35735.3,35169.7,34722.2,34879.8,35363.2,34258.3,33936.7,35722.6,34196.6,34693,35827.6,35599.2,37186.8,36599.2
48087649741,Australian Military Bank Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925.8,924.6,929.8,927.4,943.6,966.3,986.1,991.8,1001.4,1029.5,1016,1030.2,1054.8,1060.4,1057.8,1073.1,1081.2,1092.1,1108.9,1142.9,1168.5,1211.4,1226.5,1260.1,1252.6,1235.7,1240.1,1229.7,1242.5,1261.1,1239.5,1233.1,1223.4,1223,1233.5,1243.6,1225.7,1238.6,1256.3,2488,2508,2542.5,2494.5,1273.4,1278.9,1289.2,1281.3,1287.2,1283,1288.8,1267,1241.9,1270.8,1258.2,1236.5,1259.5,1254.7,1234.4,1202.8,1199.6,1205.5,1179.1,1171.1,1178.9,1192.4,1181.3,1190.6,1202.6,1210.3,1229.4,1238.4,1237.5,1254.5,1240.6,1236.4,1261.5,1267.8,1262.5,1245.7,1259,1287.7,1316.1,1306.3,1325.7,1356.9,1358.5,1370.7,1367.8,1359.4,1371.6,1395.7,1418.7,1479.3,1521.2,1516.3,1544.6,1556,1610.5,1631.4,1603.8,1586.9,1554.3,1564.9,1588.5,1599.1,1617.2,1628,1637.4,1620.3,1640.7
48087651787,WAW Credit Union Co-Operative Limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.5,445.4,446,455.9,462.8,467.8,471.8,480.6,488,497.9,499.8,500.6,495,508.1,515.2,517.7,531,541.2,547.7,552.6,553.4,566.3,567.3,570.6,575.9,571.2,576.3,580,588.6,590.5,600.8,604.2,603.5,604.1,605.1,611.4,613.9,616.6,609.9,612.3,626.5,625.8,624.7,620.9,616,624.4,621.1,622.4,621.9,617.3,625,631.9,643,642.2,644.7,648.1,651,655,657.7,659.9,659.8,663.8,661.6,654.8,654.1,653,646.9,653.6,656.3,657.8,665
48123123124,Commonwealth Bank of Australia,112072.1,114442.3,114156.7,115259.4,115692.9,120184.7,127667.5,129628.7,130700.5,130407.6,130669.6,128330.2,127669.5,128213.2,129731.9,130667.6,133713.1,133276.8,134166.6,133279.1,134599.1,135925.6,134358.5,134533.4,135367.9,139425.3,137095.4,138548.2,141183.1,141166.7,141347.6,141195.7,142836.8,143612.1,146378.8,147883.8,149132.9,149566.3,150891.1,151606.1,156450.9,155298.6,155454.3,157940.3,158510.4,160965.5,166332.4,168954,177077.2,177405.2,179992.2,186276.7,194600,191099.2,193636.3,199582.5,200401.9,202386.7,227702.5,228188,227550.5,235061.6,240084.9,246128.4,254758.1,257064.4,263314.8,265857.4,268963.2,270767.8,271292.1,273953.9,277008.3,279452.1,277898.7,276695.6,277057.4,278361.7,278437.9,278332.6,274393.4,276032.5,281915.6,281483,283206.7,288558.5,291225.6,300159.7,300344.3,304148.6,304000.9,304823.1,308034.9,304673,310387,310251.2,313219.9,321358.9,322677.1,324148.7,328521,327238.4,321661,321172.2,319940.7,323118,329639.8,334248.1,338090.4,344059.3,383538.8,383162.6,385745.4,388312.9,386473.3,389114.2,387406.4,389577.4,393357.9,396710.9,395818.5,397730.7,401073.5,401962.8,406784.8,410038.7,410824.7,414644.7,414948.6,414478.9,420922.1,422850.4,423821.1,433776.5,432252.7,434026.3,440998.6,443478.9,449976.6,452950.3,452479,458384.5,459154.8,459986.3,465022.5,465777.8,466740.4,468436.2,468196.1,475503.5,474609.4,478625.6,479068.9,480774.4,487083.8,488213.9,485794.5,488511.1,494270.8,497442.9,505347.1,509645.5,510878,512373.6,518775.8,516779.7,524289.6,524293,524517.2,521810.6,523633.2,527770.1,527218.9,526804.6,526659.1,522367.4,524246.2,522249.9,520246.6,527135.8,530517,529751.8,530506,528798.1,528189.7,531229.1,532879,1030314.7,1030827.3,1021762.2,1027555.3,502741.7,506323.6,509073.8,511557.9,514224.5,515151.3,516967.5,516392.7,532760.5,544996.6,546113.1,551875.9,566653.7,573227.1,580475,583831.3,591445.2,589754.1,593579.7,592179.7,593806.4,597096.5,598726.9,610449.5,619142.9,631884.7,638040.1,639936.3,640901,644355.4,648169.7,646654.6,656168.5,666495,670945.5,686002.4,692035.2,703100.1,698707.1,702466.8,702791.3,700370.7,707861.5,707413.8,709916.7,713086.8,714123.1,719606,712236.4,715635,716517.2,721622.8,720988.2,721408.6,726369.7,722524.1,725963.2,726232.6,719391.1,727986.8,733666.7,722339.8,732634.8,739099.7,739898.7,745310.2,749986
48125314249,Bank of Baroda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10.2,14.9,22.1,23,26.1,26.2,27.6,27.4,27.9,29,29.7,28.8,31.1,34.5,34.6,35,44.1,44.7,44.5,44.4,43.6,51.3,56,53.5,56.8,61.6,58.7,59,75.5,63.8,63.5,77.5,62.3,63.3,82.2,65.3,64.8,90.1,72.4,71.9,99.3,73.2,73.3,97.8,72.7,72.2,102.1,78.4,79.5,112.6,110.9,113,117.4,114.9,113,110.4,104.9,91.6,130.3,117.3,116.1,141.7,117.8,123,146.7,129.5,131.7,176.2,174.8,133.1,188.1,221.7,310.1,237.9,347.3,342.7,493.6,680.1,577,621.2,296.4,308.5,179.1,153.7,158.7,176.2,174.4,68.6,178.8,202.3,102.8,65.1,138,79.5,145.3,65.8,65.9,84.3,69.6,64.6,98.7,73.3,109,81.6,72.9,88.1,71.8,71.3,110.5,70.8,93.2,167.6,125.4,64.3,80.1,111.2,78.1,77.2,78.1,121.2,69,62.1,62.1,62.3,67.5,61.3,61.6,74.7,55.6,42.8,81.5,34.9,34.8,54,53.4,53.5,152.6,146.5,180.5,219.9,228.9,198.9,176.2,193.4,243.9,235.8,435
48848300367,Agricultural Bank of China Limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,53.6,95.4,128.7,128.3,256.6,293.8,248.8,177.4,157.4,125.6,153.5,282.9,357.2,486.1,651.3,648.7,650.3,724.9,807.7,751.5,660.4,688.3,634.4,913.7,742.5,670.9,615.5,512.7,472.9,402.7,447.7,880.4,891.2,865,776.1,831.5,754.6,783.4,775.1,1011.3,1284.6,1342.5,1323.2,1218.8,1318.8,1493.5,1535.6,1398.9,1319.1,1327,1311.4,1338.9,1251.1,1495.6,1594.3,2037.9,2030.5,2157.6,3675.9,4059,2834.8,2857.7,28.4,28.4,28.3,140.2,607,966,961.8,1073.6,999.3,787.9,461.5,454.1,429.1,411.2,437.9,316.1,317.6,371.1,376.5,429.9,428.1,382.9,229.2,360.4,359.4,426.6,389.6,310.6,202.8,397.7,328.1,208.2,479.6,564.9,693.1,881.2,982.1,807.7,1154.8,990.7,959.9,1003.9,899.5,1006.9,1062.9,146.7,154,151.1,0.3,416.6,0.3,157.9,146.2,0.3,450.6,407.5,429.2,372.9,184,226.7,152.9,322.1,73.1,0.8,312.5,107.5,332.4
49103575042,Tyro Payments Limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8,4.5,4,4.7,4.8,5.2,6.3,6.2,9.5,8.6,8.2,10.1,10,10.4,11.6,12,13.3,16.3,14.7,17.1,21.6,20.9,20.5,51.2,46.2,48.2,53.8,26.5,32.9,30.8,31.3,38.9,39.7,41.1,44,34.5,33.3,46.6,50.5,62.8,65.9,76.6,91.2,90.1,104,102.6,101,89.2,93.2,86.5,75.5,84.2,72.9,79.5,97.7,93.4,100.8,96.1,98.2,92.9,104.7,89.2,83.3,93.4,82.3,87.6,87.6,81.8,95,85.7,82.5,86.4,88.8,77.6,92.7,93.1,92.6,111.8,107.3,104.2,111.8,102.6,99.3,107,96.6,97,88.9,84.8,96.9,79.4,83.7,92.8,89.2,89.9
